"BIOSAMPLE_UID","ECOSYSTEM_query","ECOSYSTEM_tags","ECOSYSTEM_taxid","ECOSYSTEM_check"
28004420,"Homo sapiens,secreta","host_associated",9606,"False"
41483274,"Homo sapiens,secretion","host_associated",9606,"False"
34359870,"Homo sapiens,secretion","host_associated",9606,"False"
34359877,"Homo sapiens,secretion","host_associated",9606,"False"
31720681,"Homo sapiens,secretion","host_associated",9606,"False"
30959810,"Homo sapiens,secretion","host_associated",9606,"False"
25263541,"Homo sapiens,secretion","host_associated",9606,"False"
24114679,"Homo sapiens,secretion","host_associated",9606,"False"
24114664,"Homo sapiens,secretion","host_associated",9606,"False"
23012467,"Homo sapiens,secretion","host_associated",9606,"False"
13565236,"Homo sapiens,secretion","host_associated",9606,"False"
36429651,"Homo sapiens,secretion,secretion","host_associated",9606,"False"
36429671,"Homo sapiens,secretion,secretion","host_associated",9606,"False"
36429665,"Homo sapiens,secretion,secretion","host_associated",9606,"False"
36429669,"Homo sapiens,secretion,secretion","host_associated",9606,"False"
36429675,"Homo sapiens,secretion,secretion","host_associated",9606,"False"
20255402,"Homo sapiens,secretion,secretion sample from gastrointestinal surgery patient","gastrointestinal_system,host_associated",9606,"False"
19931444,"Homo sapiens,secretions","host_associated",9606,"False"
28922061,"Homo sapiens,secretions","host_associated",9606,"False"
4244588,"Homo sapiens,separated from patient's sputum","host_associated,respiratory_system",9606,"False"
22612881,"Homo sapiens,shunt fluid","host_associated,nervous_system",9606,"False"
26116602,"Homo sapiens,single bacteria,urine","host_associated,urinary_system",9606,"False"
21906625,"Homo sapiens,single bacteria,urine","host_associated,urinary_system",9606,"False"
40441412,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441427,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40440211,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40440205,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40440209,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40440217,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40440213,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40440202,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40440210,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40440212,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40440207,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40440204,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40440225,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441549,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40440216,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441553,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441601,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441599,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441551,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441598,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441602,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441596,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441592,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441597,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40440227,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40440811,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40440815,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40440812,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40440809,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40440819,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40440827,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441547,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40440824,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40440813,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40440830,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40440857,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40440808,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40440826,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40440820,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40439951,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40439948,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40439947,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40440201,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40440218,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40439949,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40439956,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40440221,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40440220,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40440203,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40424042,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40439952,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40439934,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40440208,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40440228,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40439936,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40439937,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40439957,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40439945,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40440219,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40439933,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40424070,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40439955,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40439954,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40439950,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40424072,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40440215,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40424068,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40424071,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441605,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441590,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441600,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441593,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441589,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441588,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441241,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441595,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441552,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441221,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441603,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441250,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441587,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441604,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441253,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441240,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441548,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441239,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441222,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441243,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441416,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441415,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441251,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441252,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441247,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441245,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441254,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441242,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441255,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441244,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441256,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441248,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441246,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441249,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40424039,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40424038,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40424076,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40424079,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40424078,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40424081,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40424083,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40424084,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441594,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
40441591,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
34164682,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
27397807,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
32317227,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
32317228,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
31276505,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
27162619,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
27162334,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
28822164,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
28822165,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
28822162,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
28822168,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
28822172,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
28822171,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
28822161,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
28822163,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
28822173,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
28822169,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
28822176,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
28822166,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
28822170,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
28822177,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
28822174,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
28822167,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
28822178,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
28822175,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
28104611,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
27162255,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
27162336,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
27160580,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
28104644,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
29213188,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
29325385,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
29325273,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
29272847,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
29327161,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
17898088,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
18953841,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
17898087,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
17126705,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
15394190,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
12911489,"Homo sapiens,single cell","cell_culture,host_associated",9606,"False"
9767503,"Homo sapiens,single cell(Pathogenic microorganism),urinary tract","cell_culture,host_associated,urinary_system",9606,"False"
34164680,"Homo sapiens,single cell,Bronchoalveolar Lavage Fluid","bronchi,cell_culture,host_associated,respiratory_system",9606,"False"
34164601,"Homo sapiens,single cell,blood","blood,cell_culture,circulatory_system,host_associated",9606,"False"
34164623,"Homo sapiens,single cell,blood","blood,cell_culture,circulatory_system,host_associated",9606,"False"
7137403,"Homo sapiens,single cell,blood","blood,cell_culture,circulatory_system,host_associated",9606,"False"
7137404,"Homo sapiens,single cell,blood","blood,cell_culture,circulatory_system,host_associated",9606,"False"
12568551,"Homo sapiens,single cell,blood","blood,cell_culture,circulatory_system,host_associated",9606,"False"
6270347,"Homo sapiens,single cell,clinical","anthropogenic,cell_culture,hospital,host_associated",9606,"False"
9630968,"Homo sapiens,single cell,eye","cell_culture,host_associated,ocular",9606,"False"
10782597,"Homo sapiens,single cell,infant feces","cell_culture,fecal,gastrointestinal_system,host_associated",9606,"False"
6319233,"Homo sapiens,single cell,prostatic tissue","cell_culture,host_associated",9606,"False"
16268782,"Homo sapiens,single cell,skin","cell_culture,host_associated,skin",9606,"False"
7501685,"Homo sapiens,single cell,skin swab","cell_culture,host_associated",9606,"False"
7501683,"Homo sapiens,single cell,skin swab","cell_culture,host_associated",9606,"False"
7501684,"Homo sapiens,single cell,skin swab","cell_culture,host_associated",9606,"False"
7501686,"Homo sapiens,single cell,skin swab","cell_culture,host_associated",9606,"False"
39714598,"Homo sapiens,single cell,sputum","cell_culture,host_associated,respiratory_system",9606,"False"
39714430,"Homo sapiens,single cell,sputum","cell_culture,host_associated,respiratory_system",9606,"False"
29272488,"Homo sapiens,single cell,sputum","cell_culture,host_associated,respiratory_system",9606,"False"
11997569,"Homo sapiens,single cell,sputum of an intensive care unit patient at Meizhou People's Hospital","cell_culture,disease,host_associated,respiratory_system",9606,"False"
34164624,"Homo sapiens,single cell,urine","cell_culture,host_associated,urinary_system",9606,"False"
29325381,"Homo sapiens,single cell,urine","cell_culture,host_associated,urinary_system",9606,"False"
25236223,"Homo sapiens,single cell,urine","cell_culture,host_associated,urinary_system",9606,"False"
7135313,"Homo sapiens,single cell,urine","cell_culture,host_associated,urinary_system",9606,"False"
7136996,"Homo sapiens,single cell,urine","cell_culture,host_associated,urinary_system",9606,"False"
7137141,"Homo sapiens,single cell,urine","cell_culture,host_associated,urinary_system",9606,"False"
7135314,"Homo sapiens,single cell,urine","cell_culture,host_associated,urinary_system",9606,"False"
7137341,"Homo sapiens,single cell,urine","cell_culture,host_associated,urinary_system",9606,"False"
7137240,"Homo sapiens,single cell,urine","cell_culture,host_associated,urinary_system",9606,"False"
7136963,"Homo sapiens,single cell,urine","cell_culture,host_associated,urinary_system",9606,"False"
14132375,"Homo sapiens,single culture","cell_culture,host_associated",9606,"False"
14151378,"Homo sapiens,single culture","cell_culture,host_associated",9606,"False"
14142412,"Homo sapiens,single culture","cell_culture,host_associated",9606,"False"
10188240,"Homo sapiens,single culture","cell_culture,host_associated",9606,"False"
15048692,"Homo sapiens,single culture,oral","cell_culture,host_associated,oral",9606,"False"
4886742,"Homo sapiens,single culture,urine,urine","cell_culture,host_associated,urinary_system",9606,"False"
10473924,"Homo sapiens,single isolate,skin","cell_culture,host_associated,skin",9606,"False"
10473910,"Homo sapiens,single isolate,skin","cell_culture,host_associated,skin",9606,"False"
19812812,"Homo sapiens,sinus pus","host_associated",9606,"False"
40254326,"Homo sapiens,skin","host_associated,skin",9606,"False"
40443483,"Homo sapiens,skin","host_associated,skin",9606,"False"
38788845,"Homo sapiens,skin","host_associated,skin",9606,"False"
38646042,"Homo sapiens,skin","host_associated,skin",9606,"False"
38646043,"Homo sapiens,skin","host_associated,skin",9606,"False"
28561909,"Homo sapiens,skin","host_associated,skin",9606,"False"
11962488,"Homo sapiens,skin","host_associated,skin",9606,"False"
28561905,"Homo sapiens,skin","host_associated,skin",9606,"False"
28561907,"Homo sapiens,skin","host_associated,skin",9606,"False"
28561906,"Homo sapiens,skin","host_associated,skin",9606,"False"
28561908,"Homo sapiens,skin","host_associated,skin",9606,"False"
11962484,"Homo sapiens,skin","host_associated,skin",9606,"False"
18605693,"Homo sapiens,skin","host_associated,skin",9606,"False"
18605691,"Homo sapiens,skin","host_associated,skin",9606,"False"
35018950,"Homo sapiens,skin","host_associated,skin",9606,"False"
35018951,"Homo sapiens,skin","host_associated,skin",9606,"False"
35018952,"Homo sapiens,skin","host_associated,skin",9606,"False"
35018953,"Homo sapiens,skin","host_associated,skin",9606,"False"
29151496,"Homo sapiens,skin","host_associated,skin",9606,"False"
27739174,"Homo sapiens,skin","host_associated,skin",9606,"False"
32733981,"Homo sapiens,skin","host_associated,skin",9606,"False"
17729804,"Homo sapiens,skin","host_associated,skin",9606,"False"
30898316,"Homo sapiens,skin","host_associated,skin",9606,"False"
30898325,"Homo sapiens,skin","host_associated,skin",9606,"False"
30898321,"Homo sapiens,skin","host_associated,skin",9606,"False"
30898326,"Homo sapiens,skin","host_associated,skin",9606,"False"
30898312,"Homo sapiens,skin","host_associated,skin",9606,"False"
30898322,"Homo sapiens,skin","host_associated,skin",9606,"False"
30898327,"Homo sapiens,skin","host_associated,skin",9606,"False"
30898313,"Homo sapiens,skin","host_associated,skin",9606,"False"
30898314,"Homo sapiens,skin","host_associated,skin",9606,"False"
30898315,"Homo sapiens,skin","host_associated,skin",9606,"False"
30996408,"Homo sapiens,skin","host_associated,skin",9606,"False"
27652595,"Homo sapiens,skin","host_associated,skin",9606,"False"
26754767,"Homo sapiens,skin","host_associated,skin",9606,"False"
26754980,"Homo sapiens,skin","host_associated,skin",9606,"False"
26754981,"Homo sapiens,skin","host_associated,skin",9606,"False"
25144899,"Homo sapiens,skin","host_associated,skin",9606,"False"
5763278,"Homo sapiens,skin","host_associated,skin",9606,"False"
20463126,"Homo sapiens,skin","host_associated,skin",9606,"False"
18927101,"Homo sapiens,skin","host_associated,skin",9606,"False"
14228848,"Homo sapiens,skin","host_associated,skin",9606,"False"
6277866,"Homo sapiens,skin","host_associated,skin",9606,"False"
4450225,"Homo sapiens,skin","host_associated,skin",9606,"False"
3793201,"Homo sapiens,skin","host_associated,skin",9606,"False"
3024677,"Homo sapiens,skin","host_associated,skin",9606,"False"
14225896,"Homo sapiens,skin","host_associated,skin",9606,"False"
2898478,"Homo sapiens,skin abscess","host_associated,skin",9606,"False"
7291625,"Homo sapiens,skin and mucous membranes","host_associated,skin",9606,"False"
18021193,"Homo sapiens,skin biopsy","host_associated,skin",9606,"False"
22573148,"Homo sapiens,skin secretions","host_associated,skin",9606,"False"
22573149,"Homo sapiens,skin secretions","host_associated,skin",9606,"False"
26668071,"Homo sapiens,skin swab","host_associated",9606,"False"
18740297,"Homo sapiens,skin swab","host_associated",9606,"False"
18740290,"Homo sapiens,skin swab","host_associated",9606,"False"
18740298,"Homo sapiens,skin swab","host_associated",9606,"False"
18740292,"Homo sapiens,skin swab","host_associated",9606,"False"
18740299,"Homo sapiens,skin swab","host_associated",9606,"False"
18740296,"Homo sapiens,skin swab","host_associated",9606,"False"
18740295,"Homo sapiens,skin swab","host_associated",9606,"False"
18740294,"Homo sapiens,skin swab","host_associated",9606,"False"
18740293,"Homo sapiens,skin swab","host_associated",9606,"False"
18740291,"Homo sapiens,skin swab","host_associated",9606,"False"
6173340,"Homo sapiens,skin swab","host_associated",9606,"False"
5412453,"Homo sapiens,skin swab","host_associated",9606,"False"
3996304,"Homo sapiens,skin swab","host_associated",9606,"False"
35742781,"Homo sapiens,skin swab,skin infection","disease,host_associated,skin",9606,"False"
17983072,"Homo sapiens,skin,human skin swabs of healthy volunteers","host_associated,skin",9606,"False"
17983073,"Homo sapiens,skin,human skin swabs of healthy volunteers","host_associated,skin",9606,"False"
16400346,"Homo sapiens,soft tissue","host_associated,skin",9606,"False"
11242055,"Homo sapiens,sperm","genital,host_associated",9606,"False"
11254210,"Homo sapiens,sperm","genital,host_associated",9606,"False"
37160977,"Homo sapiens,spinal fluid","host_associated,nervous_system",9606,"False"
9425565,"Homo sapiens,sptum","host_associated,respiratory_system",9606,"False"
27553639,"Homo sapiens,sputamentum","host_associated,respiratory_system",9606,"False"
41094848,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
41029554,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
36795972,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
5860375,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
29784748,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
41101937,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
5862091,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
22337901,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
22256875,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
5862124,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
37223188,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
37223190,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
40968176,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
40589560,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
40589627,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
40589652,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
40589632,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
40589551,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
38258759,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
40254323,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
40144596,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
39981283,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
39726038,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
36734344,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
39726040,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
39726039,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
38084916,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
37485474,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
37485473,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
39484733,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
19931465,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
22334928,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
39090616,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
37160979,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
38396698,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
38395276,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
38396442,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
38378423,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
38378067,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
37935422,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
37935181,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
23417368,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
32801360,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
26564914,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
37919047,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
37935461,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
37935183,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
37935292,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
37935306,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
37935302,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
37830357,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
37830235,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
37851225,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
37824923,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
33762895,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
33761300,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
37501216,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
37157008,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
37159814,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
33826223,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
33825348,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
36795973,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
15195944,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
36795974,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
34213597,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
34213611,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
34213603,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
34213605,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
34213607,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
34213601,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
34191879,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
36465169,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
36664845,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
36345607,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
35084065,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
34436301,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
33446046,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
34436364,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
33446052,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
34439573,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
33446053,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
15907153,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
27182098,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
27591179,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
28788563,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
28788543,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
30655645,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
25755497,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
27739163,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
34258005,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
31210261,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
31342292,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
34174741,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
34178803,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
34136943,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
31461132,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
32946429,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
31207060,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
31207040,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
31207064,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
31207038,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
31207050,"Homo sapiens,sputum","host_associated,respiratory_system",9606,"False"
